id,zipcode,lot-len,lot-width,lot-area,house-area,garden-size,balcony,x-coor,y-coor,buildyear,bathrooms,taxvalue,retailvalue,energy-eff,monument
11278,3525,48,16.5,792,130,735,1,2781,5871,1998,2,201800,234000,0,0
11279,3528,7.8,18,141,96,48,1,2753,5062,2000,1,78800,117000,1,0
11280,3528,10,12.4,124,99,62,1,2681,5916,2005,1,78000,114000,1,0
11281,3528,11.5,12.9,148,81,76,1,2748,5559,2000,1,70800,113000,1,0
11282,3528,11.1,10.8,120,86,69,1,2534,5731,2005,1,69600,112000,1,0
11283,3528,9.9,13.5,134,83,71,1,2465,5890,2000,1,69900,111000,1,0
11284,3528,8.4,16.1,135,92,45,1,2589,5665,1997,1,75500,119000,1,0
11285,3528,7.1,16,114,82,19,1,2317,5980,1999,1,66300,104000,1,0
11286,3528,7.8,18.2,142,98,63,1,2767,5588,1995,1,80100,122000,0,0
11287,3528,11.5,10.2,117,80,42,1,2449,5657,1995,1,65600,112000,1,0
11288,3528,8.2,15.2,124,105,58,1,2407,5770,1997,1,81600,128000,0,0
11289,3528,8.7,15,131,108,36,1,2479,5982,2002,1,84500,124000,1,0
11290,3528,6.2,18.2,113,104,62,1,2792,5857,1998,1,79400,114000,0,0
11291,3528,8.1,15.3,124,86,74,1,2403,5500,1997,1,70200,122000,1,0
11292,3528,5.9,19.9,118,88,25,1,2492,5821,1995,1,70500,112000,1,0
11293,3528,8.2,17,140,80,65,1,2516,5737,2000,1,69000,112000,1,0
11294,3528,10.1,11.3,114,103,25,1,2341,5890,2002,1,78900,121000,1,0
11295,3528,11.6,11.6,135,102,46,1,2573,5907,1996,1,81500,121000,0,0
11296,3528,12.8,10.9,139,112,55,1,2431,5789,1999,1,88100,135000,1,0
11297,3528,10.2,12.7,129,101,41,1,2748,5626,2002,1,80000,122000,1,0
11298,3528,9.9,12.6,125,92,25,1,2327,5749,2004,1,74000,118000,1,0
11299,3800,43.2,17.6,761,189,695,2,2773,5446,2005,2,257600,319000,0,0
11300,3800,70.2,11.1,779,166,689,1,2997,5439,1995,1,246500,298000,0,0
11301,3800,36.4,16.8,611,150,559,0,2950,5038,2008,2,211700,247000,1,0
11302,3800,56.2,17.6,989,197,935,2,2614,5061,2001,1,296600,358000,0,0
11303,3800,59.2,11.9,704,247,648,2,2750,5307,1992,1,283800,348000,0,0
11304,3800,56.1,18.2,1021,139,948,1,2702,5090,1997,1,266600,322000,0,1
11305,3800,59.1,18.2,1076,127,985,2,2970,5353,1997,1,267600,323000,0,1
11306,3800,50.9,18.1,921,134,841,1,2713,5472,2000,1,248600,310000,1,0
11307,3800,58.1,19.4,1127,198,1070,1,2907,5294,1997,2,317900,380000,0,0
11308,3800,37.3,17.5,653,223,579,2,2802,5402,1994,1,261800,324000,0,1
11309,3800,75.3,14.1,1062,235,1009,2,2731,5143,1997,2,330300,396000,0,1
11310,3800,59.5,18.7,1112,234,1035,0,2878,5369,1994,1,337200,407000,0,0
11311,3800,46.4,11.8,547,189,463,2,2888,5257,1996,2,225500,274000,0,1
11312,3800,46.9,16.9,793,155,719,1,2957,5399,2006,2,242000,296000,1,1
11313,3800,78.8,13,1025,243,975,1,2851,5393,1997,2,329600,400000,0,0
11314,3800,66.3,15.8,1047,163,992,1,2767,5312,1998,1,284900,349000,0,0
11315,3800,42,12.2,512,249,445,1,2718,5267,2007,2,256200,316000,0,0
11316,3800,33.8,16.9,571,195,511,0,3000,5492,1991,1,232700,280000,0,0
11317,3800,82.9,13,1078,194,1005,1,2887,5159,1998,2,308100,364000,0,0
11318,3800,72,16.3,1173,212,1111,0,2876,5499,1993,2,333200,399000,0,0
11319,3520,89.9,11.1,998,137,942,1,2416,5425,1971,1,241900,317000,0,0
11320,3520,40.8,11.7,477,104,416,0,2103,5036,1975,1,144000,190000,0,0
11321,3520,33.7,12.8,431,118,377,0,2201,5316,1976,1,145500,201000,0,0
11322,3520,57.6,12,691,137,618,0,2317,5388,1980,2,195900,263000,0,0
11323,3520,21,16,336,112,237,0,2143,5222,1972,1,127600,181000,0,0
11324,3520,69.4,14.2,985,143,903,0,2085,5222,1970,1,243600,307000,0,0
11325,3520,27.2,18.5,504,144,418,1,2454,5023,1982,2,172000,227000,0,0
11326,3520,39.3,14.5,570,145,473,0,2485,5417,1984,1,182500,247000,0,0
11327,3520,39.6,19,753,105,658,0,2399,5328,1971,1,186000,252000,0,0
11328,3520,47.4,17.1,810,153,745,1,2290,5111,1974,1,223300,287000,0,1
11329,3520,23.6,17.9,422,141,343,0,2354,5207,1980,1,157900,216000,0,1
11330,3520,49.4,19.2,949,127,893,1,2385,5380,1971,1,228600,302000,0,0
11331,3520,51.9,16.9,877,119,805,1,2029,5125,1981,1,213000,269000,0,0
11332,3520,39.9,15.7,627,120,558,0,2342,5281,1975,1,176100,238000,0,0
11333,3520,45,14.8,666,90,593,1,2049,5048,1977,1,163900,211000,0,0
11334,3520,50.9,19.1,972,134,917,0,2427,5125,1975,1,236200,304000,0,0
11335,3520,65.3,12.7,829,123,733,1,2198,5106,1983,2,208200,267000,0,0
11336,3520,23.3,19.2,447,120,391,1,2254,5469,1979,2,149100,207000,0,0
11337,3520,28.7,11.2,321,132,251,0,2473,5309,1984,1,137400,199000,0,0
11338,3520,21.1,19.2,406,121,329,0,2268,5446,1971,1,143500,201000,0,0
11339,3525,41.1,17.6,723,172,673,1,2796,5921,1988,1,216700,248000,0,0
11340,3525,40.7,16.9,687,111,598,1,2637,5859,1998,1,174700,210000,0,1
11341,3525,58.7,14.3,840,144,766,0,2877,5999,2002,2,217400,241000,0,1
11342,3525,14.6,15.4,225,149,163,0,2903,5538,2001,1,128200,163000,0,0
11343,3525,13.3,17.2,229,103,138,1,2837,5730,1995,1,101200,126000,0,1
11344,3525,54.1,13.3,720,128,629,0,2716,5529,1983,1,189800,238000,0,0
11345,3525,33.6,16.8,564,148,503,0,2501,5834,1992,1,178400,221000,0,0
11346,3525,28.7,11.3,324,127,252,0,2511,5909,1994,1,129800,166000,0,0
11347,3525,24.1,15.5,373,103,284,0,2418,5665,1981,1,122800,173000,0,0
11348,3525,42,10.2,428,178,329,1,2942,5604,1992,1,176000,209000,0,0
11349,3525,44,13.4,590,181,502,1,2623,5504,1981,1,202100,258000,0,0
11350,3525,56.2,10.9,613,102,534,0,2948,5637,1998,1,158200,187000,0,0
11351,3525,26.6,13.7,364,126,287,0,2544,5728,2001,2,135200,179000,1,1
11352,3525,11.8,14.7,173,190,73,1,2409,5573,1995,2,145000,202000,0,0
11353,3525,54.6,12.3,672,102,579,0,2955,5605,2000,1,167000,198000,1,1
11354,3525,12.2,19.5,238,189,138,1,2626,5932,1996,2,154100,187000,0,1
11355,3525,15.6,11.7,182,126,125,0,2772,5500,1985,1,107900,147000,0,0
11356,3525,26.7,18,480,90,423,1,2785,5876,1998,1,131000,153000,1,0
11357,3525,28.4,17.1,485,94,432,1,2456,5907,1996,1,134200,170000,1,0
11358,3525,28.3,17.8,503,103,408,1,2405,5625,2003,1,142300,194000,1,0
11359,3528,9.6,13.7,132,96,41,1,2308,5706,2005,1,77400,123000,1,0
11360,3528,7.8,17.8,139,96,85,1,2462,5750,2002,1,78500,124000,1,0
11361,3528,9.8,11.4,112,119,46,1,2782,5900,2003,1,88200,123000,1,0
11362,3528,13.3,11,146,120,74,1,2612,5969,2002,2,93900,132000,1,0
11363,3528,7.8,16.1,126,94,47,1,2575,5961,2005,1,75300,112000,1,0
11364,3528,11.2,11.5,129,110,74,1,2617,5940,1995,1,85400,123000,0,0
11365,3528,10.9,11.6,126,96,46,1,2548,5799,1995,1,76500,118000,1,0
11366,3528,7,18.1,126,106,39,1,2566,5516,2003,1,82500,132000,1,0
11367,3528,9.5,15,142,93,47,1,2504,5592,2000,1,77100,125000,1,0
11368,3528,6.7,17,114,105,24,1,2540,5796,2004,1,80100,122000,1,0
11369,3528,6.5,19.5,126,113,31,1,2533,5991,1998,1,86700,125000,0,0
11370,3528,8.7,15.5,135,101,78,1,2376,5999,1998,1,80900,121000,0,0
11371,3528,9.4,11.8,111,92,30,1,2771,5864,2003,1,71900,106000,1,0
11372,3528,8,13.9,111,115,16,1,2697,5658,1999,1,85700,128000,1,0
11373,3528,8.5,14.2,120,107,50,1,2359,5860,2005,1,82200,126000,1,0
11374,3528,10.5,13.2,138,99,56,1,2351,5749,1995,1,80100,126000,0,0
11375,3528,8.8,16.2,142,80,81,1,2590,5685,1998,1,69300,112000,1,0
11376,3528,11.1,12.2,135,86,60,1,2701,5865,2004,1,71900,108000,1,0
11377,3528,11.2,12.2,137,88,63,1,2711,5960,2001,1,73400,107000,1,0
11378,3528,8.9,16,142,82,61,1,2302,5921,1998,1,70500,110000,1,0
11379,3800,49.6,13.7,679,248,602,2,2976,5482,1993,1,280700,336000,0,1
11380,3800,55.8,18.2,1016,228,946,0,2724,5317,1990,1,319200,390000,0,1
11381,3800,93,12.2,1134,244,1070,2,2753,5461,1993,2,346500,421000,0,1
11382,3800,41.3,17.8,735,160,636,2,2744,5308,2007,2,236300,294000,1,0
11383,3800,57.9,17,984,224,933,1,2748,5032,1991,2,312000,369000,0,0
11384,3800,41.1,18.6,764,195,697,1,2627,5249,2007,2,261600,325000,0,0
11385,3800,43.5,16.4,713,244,660,2,2678,5127,2006,2,283400,343000,0,1
11386,3800,59.6,14.3,852,137,800,0,2618,5413,1999,1,240000,306000,0,0
11387,3800,48.6,20,972,231,914,1,2741,5040,1994,2,314400,373000,0,0
11388,3800,65.3,14.9,973,137,884,2,2793,5114,1996,2,258200,309000,0,1
11389,3800,54.9,15.8,867,131,801,2,2825,5260,2008,2,238700,292000,1,0
11390,3800,69.4,12.4,860,199,767,2,2691,5174,1991,1,278400,339000,0,0
11391,3800,61.2,18.2,1113,147,1017,1,2838,5201,2000,2,285200,342000,0,0
11392,3800,65,11,715,208,651,1,2812,5253,2007,1,262100,319000,0,1
11393,3800,44.5,17.9,796,180,719,1,2669,5403,2006,1,257400,325000,0,0
11394,3800,76.8,12.5,960,215,908,2,2713,5136,2003,1,303000,365000,0,0
11395,3800,41.3,12.4,512,219,444,2,2642,5033,2006,2,238200,289000,0,1
11396,3800,75.1,11.7,879,186,821,1,2756,5330,1996,2,273500,337000,0,0
11397,3800,61.3,13.4,822,174,753,1,2998,5282,2005,1,257700,307000,0,0
11398,3800,47.4,16.1,763,128,711,2,2899,5128,1997,2,221300,263000,0,1
11399,3520,45.7,18.6,850,125,752,1,2330,5268,1970,2,212500,279000,0,1
11400,3520,41.3,12.8,529,98,444,0,2026,5397,1976,1,148200,202000,0,0
11401,3520,7.1,18.3,130,116,37,0,2254,5127,1983,1,99100,147000,0,0
11402,3520,23.7,18.6,441,133,354,0,2217,5146,1982,1,156000,209000,0,0
11403,3520,36.5,15.7,573,150,478,1,2383,5172,1979,2,186000,248000,0,1
11404,3520,42.9,18.5,794,149,740,1,2088,5476,1970,1,218500,281000,0,0
11405,3520,80.4,11.9,957,102,896,0,2417,5064,1975,1,214800,278000,0,0
11406,3520,47.2,11.4,538,81,488,1,2297,5368,1985,1,139300,197000,1,0
11407,3520,17.7,15.4,273,107,219,1,2390,5200,1977,1,115200,172000,0,1
11408,3520,36,18.1,652,85,567,0,2497,5459,1974,1,158800,219000,0,0
11409,3520,34.1,13.5,460,88,398,1,2171,5151,1981,1,131800,180000,0,0
11410,3520,35.2,19.5,687,121,589,0,2326,5196,1978,2,185700,247000,0,0
11411,3520,9,16.8,151,133,72,0,2001,5105,1971,1,112500,156000,0,0
11412,3520,39.4,16.3,643,106,565,0,2088,5253,1979,1,170100,224000,0,0
11413,3520,14.8,19.9,294,125,203,0,2131,5093,1984,2,129100,179000,0,0
11414,3520,67.5,14.6,986,112,912,1,2458,5406,1975,1,225100,297000,0,0
11415,3520,67.1,13.9,933,124,869,0,2229,5148,1980,1,224400,287000,0,0
11416,3520,48.7,10,487,129,404,1,2265,5038,1971,1,160500,213000,0,0
11417,3520,8.5,14.2,121,92,47,0,2038,5490,1970,1,83400,128000,0,0
11418,3520,40.1,19.6,785,153,715,1,2308,5432,1971,2,219600,289000,0,1
11419,3525,29.6,14.7,435,131,373,0,2938,5631,1983,1,148900,177000,0,0
11420,3525,41.4,16.8,695,137,642,1,2802,5503,1986,1,191500,238000,0,0
11421,3525,14.6,11.9,174,101,121,1,2691,5585,1980,1,91700,128000,0,0
11422,3525,40.4,19.3,779,155,712,0,2555,5847,1996,2,214900,260000,0,0
11423,3525,33.5,16.8,562,110,472,0,2598,5597,2003,1,155300,201000,1,0
11424,3525,36.3,13.2,479,139,384,1,2891,5635,1982,2,160300,192000,0,1
11425,3525,60,13,780,128,718,1,2459,5974,1983,1,198800,240000,0,0
11426,3525,20.1,10.5,211,103,123,1,2412,5996,1998,1,98500,130000,0,1
11427,3525,26,11.2,291,165,223,1,2695,5782,1987,1,147700,184000,0,0
11428,3525,68,10.5,714,142,639,0,2768,5561,1981,1,197300,243000,0,0
11429,3525,9.6,16.6,160,145,60,0,2459,5617,1996,2,116000,165000,0,0
11430,3525,15.3,19.5,299,186,226,0,2860,5746,1986,1,161500,194000,0,0
11431,3525,15.6,20,311,136,259,0,2484,5601,1992,1,133300,185000,0,0
11432,3525,16.6,19.5,324,179,263,0,2795,5985,1993,1,161000,185000,0,0
11433,3525,50.7,10.2,517,103,423,1,2435,5657,2005,1,144400,193000,1,1
11434,3525,23.6,16.5,390,200,322,1,2934,5880,2001,1,183500,210000,0,0
11435,3525,67.2,12.7,854,91,755,1,2944,5588,1989,1,187700,223000,1,1
11436,3525,52.4,12.7,665,181,573,1,2512,5964,1989,1,213400,255000,0,0
11437,3525,35.6,19.2,684,142,594,1,2986,5771,1992,2,192800,219000,0,0
11438,3525,16,16.4,262,114,205,0,2403,5691,1999,1,112700,161000,1,0
11439,3528,8,13.8,110,100,49,1,2526,5166,2000,1,76500,123000,1,0
11440,3528,8.5,16,136,89,70,1,2528,5699,1996,1,73800,118000,1,0
11441,3528,6.5,19.7,128,83,77,1,2745,5549,2003,1,69000,111000,1,0
11442,3528,9.4,15.9,149,98,96,1,2619,5991,1995,1,81200,117000,0,0
11443,3528,13.9,10.8,150,84,72,1,2704,5946,1996,1,72900,107000,1,0
11444,3528,7.5,14.9,112,80,19,1,2346,5827,2005,1,64800,106000,1,0
11445,3528,6.8,17,115,109,30,1,2545,5532,2004,1,82700,132000,1,0
11446,3528,8,17.9,143,109,55,1,2555,5514,1996,1,86900,137000,0,0
11447,3528,9.1,13.8,126,95,50,1,2599,5741,2002,1,75900,118000,1,0
11448,3528,6.5,17.5,113,99,30,1,2581,5572,1997,1,76400,123000,0,0
11449,3528,11.7,10.2,119,90,30,1,2354,5733,2000,1,71900,117000,1,0
11450,3528,9.3,11.8,110,89,16,1,2410,5685,1997,1,69900,117000,1,0
11451,3528,6.9,16.7,116,110,16,1,2421,5996,2002,1,83400,124000,1,0
11452,3528,6.9,16.2,111,104,57,1,2498,5744,1995,1,79100,124000,0,0
11453,3528,7.5,19.7,147,81,66,1,2315,5815,1999,1,70700,113000,1,0
11454,3528,7.3,15.3,112,93,55,1,2364,5716,2005,1,72600,119000,1,0
11455,3528,9.6,15.6,149,92,71,1,2715,5755,1998,1,77600,117000,1,0
11456,3528,10.4,10.6,110,82,18,1,2647,5840,1995,1,65700,102000,1,0
11457,3528,7.1,17.5,125,105,64,1,2495,5996,1999,1,81800,121000,1,0
11458,3528,10.3,13.7,141,92,58,1,2706,5695,2002,1,76400,117000,1,0
11459,3800,57.2,14.7,841,124,763,0,2742,5344,1995,1,230600,289000,0,1
11460,3800,53.2,11.4,607,223,532,1,2894,5309,2007,2,254900,309000,0,1
11461,3800,61,15.2,927,247,867,1,2799,5105,1999,2,317300,376000,0,0
11462,3800,51,15.9,811,159,715,1,2822,5342,2005,2,247100,305000,1,0
11463,3800,52.7,17.7,932,225,879,1,2890,5169,2009,1,304800,361000,0,1
11464,3800,39.3,13.5,530,166,463,2,2725,5071,2010,2,209100,254000,1,0
11465,3800,61.8,18.6,1149,205,1054,1,2805,5424,1991,1,325400,396000,0,0
11466,3800,69.3,10,693,133,595,2,2992,5067,2003,2,213800,249000,1,0
11467,3800,39.9,20,798,177,720,0,2928,5166,1990,2,255900,303000,0,0
11468,3800,67.2,14.2,954,218,872,1,2836,5240,2009,2,303900,365000,0,1
11469,3800,48.1,18.5,890,204,803,1,2960,5179,1995,2,285900,337000,0,0
11470,3800,103,11.5,1184,161,1126,1,2780,5061,1994,2,304200,360000,0,1
11471,3800,80.9,13.7,1108,130,1022,0,2788,5106,1995,2,274200,327000,0,1
11472,3800,74,11.5,851,152,755,1,2868,5292,1994,1,248900,303000,0,0
11473,3800,58.2,17.9,1041,137,960,0,2685,5050,2003,2,268400,323000,0,0
11474,3800,48.9,17.9,875,194,777,1,2824,5385,2006,2,277700,341000,0,0
11475,3800,53.2,17.6,937,127,870,1,2717,5360,1997,1,246800,309000,0,1
11476,3800,83.7,13,1088,249,1028,1,2633,5395,2008,1,342600,424000,0,1
11477,3800,63.4,15.4,977,169,901,0,2745,5189,1990,2,278000,337000,0,0
11478,3800,55.1,10.6,584,195,491,1,2988,5245,2007,2,234600,280000,0,0
11479,3520,65.8,13.1,862,109,779,1,2055,5350,1980,1,204700,265000,0,1
11480,3520,9.2,19,174,111,108,0,2158,5144,1975,1,102700,150000,0,0
11481,3520,41.9,18.1,759,141,670,0,2109,5071,1971,1,208500,264000,0,0
11482,3520,37.1,12.3,456,99,370,1,2043,5055,1983,1,137800,182000,0,1
11483,3520,39.3,18.6,731,158,663,1,2363,5342,1970,1,214500,284000,0,0
11484,3520,19.9,16.3,324,148,258,1,2237,5233,1980,2,147400,206000,0,0
11485,3520,43.6,16.8,732,99,653,0,2415,5175,1973,1,179200,240000,0,0
11486,3520,53.1,15.8,839,83,780,0,2211,5285,1976,1,185700,246000,0,0
11487,3520,18.2,19.2,350,98,278,0,2030,5231,1981,1,121300,171000,0,0
11488,3520,53.9,14.9,803,90,733,1,2159,5221,1973,1,184500,242000,0,0
11489,3520,17.2,17.6,303,133,240,0,2490,5261,1977,2,135300,195000,0,0
11490,3520,39.1,17,665,129,588,0,2298,5053,1975,1,187200,244000,0,0
11491,3520,43.4,16.5,716,99,654,1,2309,5092,1982,1,176800,234000,0,0
11492,3520,13,19.5,253,135,169,1,2434,5076,1985,1,129000,184000,0,0
11493,3520,72,11.3,814,111,720,1,2281,5036,1970,1,198700,256000,0,0
11494,3520,8.2,19.6,161,127,99,1,2182,5062,1974,2,110400,157000,0,1
11495,3520,69.7,14.3,996,90,936,0,2212,5225,1981,1,213400,276000,0,0
11496,3520,40.6,14.7,597,104,521,0,2246,5068,1974,1,162000,214000,0,0
11497,3520,40.5,11.3,458,140,361,1,2118,5308,1985,2,162700,218000,0,0
11498,3520,6.6,17.2,113,154,25,0,2121,5381,1975,2,119400,173000,0,0
11499,3525,39.2,16.8,658,144,591,1,2838,5747,2002,1,190100,223000,0,1
